Performance,Categories,Price,On_Sale,Capacity,Theater,Ticket_Type,Show_Duration,Address,Show_Name
"""2017-08-15T19:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","45,45,69,135,119,59,89,145,99,79,89,89,45,89,79",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-16T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,45,69,135,119,59,89,145,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-17T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,45,69,135,119,59,89,145,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-17T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","45,45,69,135,119,59,89,145,99,79,89,89,45,89,79",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-18T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-19T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-19T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-21T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","45,45,69,135,119,59,89,145,99,79,89,89,45,89,79",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-22T19:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","45,45,69,135,119,59,89,145,99,79,89,89,45,89,79",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-23T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,45,69,135,119,59,89,145,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-24T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,45,69,135,119,59,89,145,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-24T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,45,69,135,119,59,89,145,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-25T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-26T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-26T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-28T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","45,45,69,135,119,59,89,145,99,79,89,89,45,89,79",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-29T19:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","45,45,69,135,119,59,89,145,99,79,89,89,45,89,79",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-30T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,145,45,69,135,119,59,89,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-08-31T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,45,69,135,119,59,89,145,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-01T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-01T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,45,69,135,119,59,89,145,99,79,89,89,29,89,79,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-02T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-02T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,69,135,129,155,79,99,55,79,89,89,89,89,79,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-04T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-05T19:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-06T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-07T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-07T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-08T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,77,87,97,127,147,127,157,55,67,127,127,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-09T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","205,55,77,87,97,127,147,127,157,205,55,67,127,127,55",true,1607,"""Majestic Theatre""","""Premium"",""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-09T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","55,77,87,97,127,147,127,157,55,67,127,127,55",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-11T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","45,57,87,87,147,127,77,147,45,67,127,87,45",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-12T19:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-13T20:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
"""2017-09-14T14:00:00-04:00""","""Award Winning, Broadway, Classics, Drama, Musicals""","29,57,87,87,147,127,77,147,45,29,67,127,87,29",true,1607,"""Majestic Theatre""","""Standard"",""Rear Mezzanine"",""Rear Mezzanine"",""Front Mezzanine"",""Orchestra"",""Orchestra"",""Rear Mezzanine"",""Front Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Rear Mezzanine"",""Orchestra"",""Front Mezzanine"",""Rear Mezzanine""","""2hrs, 30mins""","""247 West 44th Street""","""The Phantom of the Opera"""
